#        Em_x_FC[n.u.]          Em_y_FC[n.u.]          Em_z_FC[n.u.]          En_x_FC[n.u.]          En_y_FC[n.u.]          En_z_FC[n.u.]
-2.090686703600492e-02 -6.483896334947392e-01  7.610215411453848e-01  1.377955185107298e-01 -4.792244030930563e-01 -8.668081486456292e-01
-9.922321983175477e-01  2.020584478665004e-03 -1.243832057003330e-01 -2.784679069140008e-01 -9.578009937845888e-01  7.122416109852925e-02
 7.406896306596538e-01 -5.993247852729128e-01 -3.036258763525315e-01 -6.528172670021984e-01  3.221948785095851e-01 -6.855801019326436e-01
-1.256618150029221e-01  6.998069899942956e-02  9.896018441867025e-01 -2.246434247515729e-01  8.678767248244101e-01  4.430861340912615e-01
-5.535765717681550e-02  3.250372559069717e-02 -9.979373916306667e-01 -1.596739395135528e-01  5.243182553341497e-02  9.857764131442057e-01
 2.504333232990299e-01  7.871495917955152e-01  5.636299058048263e-01 -2.566173253772841e-01  1.127063587358572e-01  9.599191762938760e-01
-3.730083036113740e-01 -8.048850558668658e-01  4.615461540075460e-01 -1.343117702487836e-01  3.675780969039780e-01 -9.202427348526516e-01
-6.762752950498127e-01  4.734607409033885e-01  5.643462165448646e-01 -4.897714653323876e-01 -1.835498606415173e-01 -8.523106008989009e-01
-4.682112443411792e-01  5.543043073778293e-01 -6.881315030536457e-01  6.876545403522119e-01  2.814082963857084e-01 -6.692836497765963e-01
 4.785032070259450e-01  4.310522502941219e-01  7.650023780239245e-01 -3.879061069494023e-02  7.022768718086969e-01  7.108463152077984e-01
-9.629821364168621e-01 -2.683496346082113e-01 -2.557104901359117e-02  1.676464009035746e-01  2.201943935426399e-01 -9.609417845616179e-01
 3.601931148084581e-01 -4.036055328816452e-01 -8.410490436781343e-01 -9.123735421751710e-01 -3.836711315971938e-01  1.427269502149480e-01
-1.545334738664644e-02  1.898882770981693e-02  9.997002643176376e-01  9.537581067206888e-01 -2.932209887102977e-01  6.608271819714064e-02
-6.142405815319321e-01  6.985146172371112e-01 -3.671319075011134e-01  4.752841610615348e-01 -3.123626503004701e-01 -8.225171979608081e-01
 9.096251627483751e-01 -3.268286832200143e-01  2.564470220526331e-01  5.223856328124370e-01  7.447217001149867e-01 -4.153346121008861e-01
 5.812917819456814e-02  6.016221166930952e-02 -9.964946095837556e-01 -2.225830108716192e-01 -8.523136216039334e-01  4.733057085010824e-01
 5.024008163310436e-01 -2.583590977919487e-02 -8.642487636761664e-01 -5.638956222281098e-02 -3.496772612026157e-02  9.977963095754053e-01
-1.515675495718854e-02 -3.836920675404009e-01  9.233367046130789e-01  2.872782867436483e-01  6.161361138258150e-01  7.333808527670030e-01
 5.087061255811720e-01  7.159606081898386e-02 -8.579580886450090e-01  4.830400720920620e-01 -8.740541244561051e-01 -5.197765168384282e-02
-8.589396399062160e-01  1.051654857627975e-01  5.011615663656330e-01  8.143981089829427e-01 -4.357259057911911e-01 -3.832736034577035e-01
 8.496556136067972e-01 -4.757503412175695e-02 -5.251875421168808e-01 -3.802983693710197e-02  3.780579055842106e-01 -9.250005143392178e-01
-2.656146251947704e-01  9.637466951893787e-01  2.532150063073436e-02  6.948550327105234e-01  2.757450841872671e-01  6.641845617472710e-01
 6.605265970647975e-02  6.641482194907743e-03 -9.977940352898261e-01 -4.217034270262307e-01  3.673878711393838e-01 -8.289706700324229e-01
 4.194140284038525e-01 -4.201647125412427e-01 -8.047070815602330e-01  9.126203049124455e-01  3.696655756858390e-01  1.745609956845237e-01
-5.280317289564488e-01  3.978056272295624e-01  7.502887285303956e-01 -8.594591308486944e-01  4.933246918791482e-01  1.340177256304191e-01
 5.139249939631678e-01 -4.760090777191685e-01 -7.136500952910357e-01 -5.375371837487708e-01  8.431864332621742e-01 -9.508672360175351e-03
 5.536532353582485e-01  4.652707310895938e-01  6.906455254098868e-01  1.547284060025811e-01  9.658892620895894e-01  2.076464633841109e-01
-6.472775292775779e-01 -4.192425958750196e-01  6.366061937306998e-01 -1.011293018116940e-01 -6.363770893694525e-01 -7.647202524065537e-01
-8.693529945577892e-02  1.270674977253722e-01 -9.880769730797022e-01  6.512928286305574e-01 -5.905787782373523e-01  4.764812253070249e-01
-5.881015683200712e-01  6.250098957127018e-01  5.133217077045059e-01 -9.103799150666728e-02  8.119854476421393e-01 -5.765342287495396e-01
 9.220687515212963e-01 -2.071369126749563e-01  3.269304465409200e-01  4.568847031297306e-01  3.856066175002832e-01 -8.016008386884635e-01
 9.148224781921901e-01 -5.167029560289040e-02  4.005371567615290e-01 -8.796809994138291e-02  2.166128387653261e-01 -9.722862189061047e-01
 7.231502281337826e-02  9.613289569927200e-01 -2.657389206021383e-01  6.978766436318821e-01 -5.955242383996895e-01  3.978932919157709e-01
 3.937720872877485e-01  4.028974742631525e-01 -8.262064926550881e-01  6.685776955282002e-01 -3.708518002329971e-01  6.445718015133353e-01
-1.655445539982621e-02  2.043605878331075e-02 -9.996540989301350e-01  9.894221010732797e-01  4.614603519113555e-02 -1.375298125639501e-01
 6.025441886246756e-01  5.141937735073226e-01  6.103648614074465e-01  6.852590049300842e-01 -3.959812585711440e-01  6.112437639948923e-01
 5.745735942316835e-01 -7.291870758612679e-01  3.716872249736038e-01 -1.300830892291222e-01 -2.677647472247581e-01  9.546624691692188e-01
 3.263498036034438e-01  6.270304519521998e-01 -7.073391110440690e-01 -4.799205627895416e-02 -2.352592155147863e-01  9.707470649193254e-01
-4.164032825864272e-01  8.467671865053289e-02  9.052282361757319e-01 -2.960773041693774e-03 -4.169486514468803e-03  9.999869245171165e-01
-1.342421723528108e-01 -7.361442616033995e-01  6.633782218843062e-01 -1.154229016118688e-01  1.786479350311625e-01 -9.771194753419862e-01
-1.168625897047746e-01 -2.317991030070887e-01  9.657185464578190e-01  3.642927959748112e-01 -2.392063938546239e-01 -9.000394768786095e-01
-3.938232410415537e-02  9.585837322623287e-01 -2.820749205267625e-01 -5.829247877811328e-02  5.789905117597162e-01  8.132477938550619e-01
 6.108239107915722e-01 -3.563483363978221e-01 -7.070431480127602e-01  3.358069910914916e-02  5.930598132041878e-02 -9.976748654882326e-01
-1.090377354618895e-01 -3.661863744314865e-01  9.241311115994668e-01  3.556648112696964e-01  1.366815799854088e-02 -9.345136293716738e-01
-7.584248825992507e-01  2.593564654996538e-01 -5.979347132069184e-01 -3.750501361084229e-01 -1.085591347153570e-01 -9.206260422532628e-01
-4.285209348003174e-01 -1.639770963442719e-01  8.885276137027839e-01 -2.726706984180411e-01  6.745331505342912e-01 -6.860435256268373e-01
 5.872820194320156e-01 -6.399718215751252e-01  4.955157890942222e-01 -4.073991352706906e-01  7.871298948155059e-02  9.098517515879007e-01
 9.902572517984829e-01 -1.213883604116934e-01 -6.823079375968646e-02 -4.750285428877753e-01  5.404559199674716e-01  6.944460252705252e-01
-3.233397523791841e-01 -1.057643118828518e-01 -9.403538242934490e-01 -1.309732710524122e-01  4.172921453509327e-01 -8.992848645997815e-01
-3.747385381806084e-01  4.775135157349833e-01  7.947023784365292e-01  4.498119161121991e-01 -4.852994879147122e-01  7.497690625473887e-01
-6.669634681313712e-02 -3.431001652761924e-01  9.369278915205969e-01 -4.227198445687131e-03  1.857407957572375e-02  9.998185507186869e-01
 9.765823924535021e-01 -2.285992997152628e-03  2.151315992266385e-01 -5.345918855511503e-04  5.114614369048889e-02 -9.986910364057083e-01
 7.707042993737667e-01  3.070379625880099e-01 -5.583391195828886e-01 -1.762690110587154e-01 -6.052505904574000e-01 -7.762737651700919e-01
 9.181002935664940e-01  3.869445097168459e-01 -8.582422357998500e-02 -3.443336949213334e-01 -6.254083830847874e-01  7.002132967240010e-01
 7.475096923131179e-01 -6.417888092210946e-01 -1.712786742607420e-01 -1.730442608689461e-01 -6.925341261849725e-01 -7.003229025596241e-01
 1.309992051430914e-01 -1.633539245125260e-01 -9.778316335638944e-01 -4.371358534713526e-02  8.254116723730079e-02 -9.956284840075653e-01
 1.080231601426318e-01 -2.080506292555633e-03 -9.941462007000610e-01 -1.681238275682040e-01 -2.582040793315805e-01  9.513490589790625e-01
-4.755766947147567e-01  5.831875711035628e-01  6.585735071763166e-01  5.389420110222455e-01 -4.964445254866623e-01  6.805030065103463e-01
 4.374378627056712e-01 -2.430048928959035e-01  8.657925492288235e-01  5.270234233648206e-01 -3.839366064519779e-01  7.581813723977688e-01
 7.513479550953411e-02 -2.379237530649290e-02 -9.968895051012502e-01 -5.037016557275086e-02 -9.807834730982369e-01  1.884850798273797e-01
-1.065680947184443e-01  7.515538521075941e-01 -6.510069497096919e-01 -8.645290887630740e-01  4.952986084861947e-01  8.525692414184315e-02
 6.217975772376104e-02  1.748884653540225e-02  9.979117285493119e-01 -3.570460196569656e-02 -8.720751437431864e-01  4.880677463874988e-01
 8.845166438513805e-02 -1.662700094873402e-01 -9.821051812370092e-01 -4.757792664280401e-01 -1.459246168143115e-01  8.673754065252209e-01
 3.899105413197369e-02  1.412095982493791e-01  9.892115785108494e-01 -4.378258578332784e-01  8.782712655582446e-01 -1.922188916503083e-01
 1.284652416773974e-02 -3.674100769912011e-03 -9.999107299155962e-01  1.004495382052120e-01  8.698810899372132e-01 -4.829252319396923e-01
 6.449219025854357e-01  1.467749490677255e-01  7.500219022746925e-01 -4.339863867053692e-01 -7.387590253309654e-01  5.156461176489743e-01
-7.457492336496917e-01 -6.487717806347285e-01  1.515033239336384e-01  6.157341955011262e-01 -6.587136381968280e-01 -4.323976680604086e-01
-3.151675463102677e-01  7.768162660139845e-01  5.451842868323111e-01 -3.589330968308381e-02  1.763786919412491e-01  9.836677423546470e-01
 3.363074561886650e-01 -3.316426075107848e-01  8.814252525287420e-01 -8.285801283121584e-01 -5.570393780021771e-01  5.623257348863518e-02
-5.117519207100338e-01 -6.370163344938545e-01 -5.764721686583012e-01  1.187849093254577e-01  8.514719224362494e-01  5.107697236713041e-01
-5.945933425188147e-01 -6.545267516307594e-01 -4.669619775013698e-01  2.399630886904466e-01  6.270728404510847e-01 -7.410785173210389e-01
 2.123710929010548e-01  1.717366715458483e-01  9.619797474720375e-01  2.652032056193398e-01  4.146558769310148e-01 -8.704755961288043e-01
 8.919997183490030e-02 -1.945590879335650e-02  9.958236955594487e-01  7.966961094687176e-01 -5.313875204282084e-01 -2.879281373721045e-01
 2.823941033973844e-01  3.979132289905740e-01 -8.728795063241446e-01 -5.553335867836451e-01  5.890835875916485e-01 -5.870137427864568e-01
 1.975658957145791e-01 -7.315490383937587e-01  6.525363754425212e-01 -3.627240173752268e-01 -3.067011877205975e-01 -8.799804933462736e-01
 4.399197231894512e-01  5.235831675077010e-01  7.296103781139077e-01 -9.196739640955749e-01 -1.674087314680839e-01  3.552099609990943e-01
 9.609620790073884e-01 -2.332854967867789e-01  1.487607464983403e-01 -9.954182532514578e-01  9.136299017900150e-02 -2.820115457509106e-02
 5.599154667343579e-02 -5.730911304109524e-01  8.175766037169930e-01 -9.503306181214265e-02 -1.688663676973677e-01 -9.810468220341508e-01
 8.260186101687250e-01 -5.560115330484098e-01 -9.243609020336793e-02 -7.108124444083578e-01  9.130143403838940e-02 -6.974307972958671e-01
 2.874316203938512e-02  1.440440864835109e-01 -9.891537452717390e-01  1.148549544106593e-01  1.274711176063431e-01  9.851697587845027e-01
-4.673869391736233e-01  3.504530922592743e-01 -8.116231140226504e-01  4.781602331437548e-01 -7.796413257318447e-01 -4.043787762123547e-01
-7.153977457200750e-02  9.604633270592645e-02  9.928026806107692e-01 -5.717183182830834e-01 -4.395495471650918e-01  6.927729499096552e-01
-2.014341891005551e-01 -2.990541877004058e-01  9.327330058919606e-01  3.492533665340889e-01  8.359852849218776e-01  4.232619630426201e-01
 3.025463509087606e-01 -2.672146221277702e-01 -9.149109526467076e-01 -4.665301011240782e-01  5.366223892977924e-02 -8.828759985740924e-01
 8.920766258307208e-01 -5.575575943658017e-02  4.484312532999083e-01 -9.928097040188065e-02  7.557419122855996e-01  6.473001243094010e-01
-5.219427823447104e-01  8.245716523769905e-01 -2.183055703699334e-01  5.054193266741114e-02 -3.204826403089364e-01 -9.459050641067822e-01
-7.464957724641514e-01 -4.077967319092141e-01  5.257812160369696e-01  4.254767028070003e-01 -5.415354767694033e-01 -7.250578616694109e-01
-3.647480173342347e-01 -1.099516483836818e-01  9.245915416379581e-01  2.670285782115759e-01 -9.584523837732877e-01  1.003233096424099e-01
-3.333208059133765e-01  7.627437856444192e-01  5.541833250884379e-01 -1.551610030611112e-01  6.769107511945325e-01  7.195254672673675e-01
-6.891587038393063e-01  4.822319421333564e-01 -5.408443721707923e-01  7.129853204135235e-01 -4.503362090693747e-01 -5.374469570812078e-01
-5.844071415442349e-01 -1.848025555967908e-01 -7.901368921629920e-01 -6.734900477881842e-01  4.758348081512623e-01  5.656786993355157e-01
 1.793750664083218e-02  6.703045467768580e-02 -9.975896771725401e-01  3.890242497515486e-01  3.993119799774435e-01  8.301867716072924e-01
 2.375182794290685e-01 -9.373772378867439e-01 -2.547724098658913e-01 -8.719277800018629e-01 -4.833700908248044e-01 -7.807241354693469e-02
 1.528355461991431e-01  2.081589535607242e-01 -9.660802999080945e-01  5.211730661049258e-01  2.864373207270707e-01 -8.039479438754029e-01
-1.468330416218684e-01 -8.307180435156194e-01  5.369800648680099e-01  4.031900867048637e-01 -8.328312841177989e-01 -3.792490028696484e-01
-1.901911094866208e-01 -2.182994457252084e-01  9.571691041129122e-01 -7.597427555535867e-01 -1.854237133101385e-01  6.232246721096032e-01
 8.702203238195170e-01 -5.408573723449395e-02 -4.896849201673013e-01 -1.093119498171808e-01  2.600227799162773e-01 -9.593951488056303e-01
-4.629711634256374e-01 -2.772019371843208e-02  8.859397793848769e-01 -9.411467704707310e-01  1.280553560541412e-03  3.379957346107958e-01
 3.797734620219335e-01 -9.052746083772951e-02 -9.206393954085109e-01  5.068210493959957e-01 -3.818222424380092e-01 -7.728804558718974e-01
-1.120624691762754e-01  8.835003889167854e-02  9.897657670529706e-01  2.121639185677995e-01  1.717181420360726e-02  9.770832106094716e-01
-1.981581163711867e-01  3.306525882976643e-01 -9.227145965943524e-01 -5.463210078234987e-01  8.324785726656559e-01 -9.226474117055208e-02
 3.358107005806601e-01  1.193468303916583e-01 -9.343380049270130e-01  3.309184570013821e-01 -5.727263730734056e-01  7.499849841176867e-01
-8.843137469893033e-01 -1.200206968683811e-01  4.512030908681440e-01  3.129502416495906e-01 -2.902550342446726e-01 -9.043307809353206e-01
 2.201463385030991e-01  2.227243299163591e-01 -9.496996696361369e-01 -6.763963965338767e-01  1.921570950621543e-01 -7.110299329657372e-01
 1.605397692281903e-01  1.341770683250368e-02  9.869381680933798e-01 -8.902998261426478e-01  1.041691970366468e-02 -4.552556505462164e-01
 9.370421937164488e-01 -2.257927886608133e-01 -2.664010956881346e-01 -2.124453926265531e-01 -7.000271170999900e-01 -6.817836830523495e-01
 9.357337157570655e-01 -4.730343544823590e-02 -3.495208122419461e-01 -7.668651880813847e-03  8.731501666863897e-01  4.873909910881210e-01
 3.631833702653640e-02  9.715888798510315e-01 -2.338718173389958e-01 -5.722828715247134e-01  6.082249912382457e-01 -5.500497022930421e-01
-5.494258757988527e-01  1.667831305376117e-01  8.187274237319387e-01  2.693031936865044e-02  7.373357877347800e-01  6.749894028977299e-01
 3.300200460245890e-01  1.479492231373424e-01  9.323077799712846e-01  5.923584833232365e-01  4.540418560200869e-02  8.043941118412127e-01
-5.648583102108149e-01  3.919780884941404e-01  7.261461750407164e-01 -1.888814612042089e-01 -6.814760434896782e-03 -9.819762485180473e-01
-5.031871941882171e-01  8.641534568834167e-01  6.438211042694861e-03 -1.153877570113813e-02  6.925112935503150e-01 -7.213147474997224e-01
-3.930439999991472e-01  2.096870683737405e-01 -8.952919900353720e-01 -4.634305160535961e-02  3.451456182081784e-01 -9.374043011420405e-01
 2.914240711754974e-01 -8.729081223377396e-01  3.912843220681100e-01  2.239964132562022e-01 -1.232858612295610e-01  9.667606752807243e-01
-6.913707029859079e-03  5.062649789173226e-01  8.623502604956691e-01 -1.106290407513831e-01 -2.119705296613941e-01 -9.709941863355809e-01
-5.695140982834822e-01 -3.054280123664079e-01 -7.631300158677141e-01 -2.893130737166684e-01 -9.077678488413142e-01 -3.037358687850788e-01
-2.199926619134947e-02 -3.210011549249916e-01 -9.468232627179497e-01 -6.865998794037269e-01 -6.012371675750289e-02  7.245451982354525e-01
-2.540963747208866e-01 -4.422570482727029e-01  8.601416950751887e-01 -4.904166608236223e-01 -4.477899286810766e-01 -7.476467605483250e-01
 6.964323449101744e-01  2.632285895659561e-01 -6.676022008636832e-01 -7.190532511370287e-01 -4.611456488209867e-02 -6.934232970812302e-01
-7.405743664276652e-01  1.418498024194841e-01 -6.568319734481686e-01  3.368393242746637e-02  3.222452427828025e-01 -9.460567616163813e-01
 6.440383505634903e-01 -7.609084395879611e-01 -7.894903145240646e-02 -3.280881214658352e-01  6.081612689969891e-02 -9.426874260654691e-01
 1.542371845933184e-01 -5.813417979576087e-01  7.989071315466784e-01  3.988231818448119e-01  9.014561088395369e-01 -1.682764197951132e-01
-2.985857409653691e-02 -9.891018285059088e-01 -1.441736397514802e-01 -1.812745885544662e-01  6.834419328577408e-01 -7.071397655033157e-01
 3.053758310186082e-01  3.211219055522662e-01 -8.964520754642581e-01 -7.707107709405693e-01  4.902010145115605e-02 -6.352967316222489e-01
 4.498842009162782e-01 -8.896146600561726e-01 -7.867631396463659e-02 -2.122088160595946e-01 -8.725989202995753e-01  4.399301565914759e-01
-4.093772136341857e-01  7.737140023172818e-01 -4.835048495881747e-01  6.364007842445850e-01 -5.314190403528563e-01  5.590955601355875e-01
-3.051885374034142e-02  4.638200556623375e-02  9.984574648556790e-01 -7.166101615206773e-02 -4.465897169334020e-03  9.974190466030444e-01
 7.413350639231473e-01  5.327015779319035e-01  4.082295333105180e-01  3.085742057949868e-01  1.707438535285769e-01 -9.357502316324613e-01
-3.168462495360527e-01  7.728845648335166e-02 -9.453226690656257e-01  2.615066450937140e-01  9.640105002631651e-01 -4.793777168571986e-02
 1.100694384751502e-01 -3.068529585578063e-01  9.453708164197192e-01  6.288935763190653e-01 -5.404535310157159e-01 -5.589300944458624e-01
-2.014862225304841e-01 -7.474038295601871e-01  6.330804196065165e-01  7.596973437535721e-01  1.134040145086804e-01 -6.403120140892890e-01
-8.074819446866882e-02  8.484673768305452e-01 -5.230514693071262e-01  8.242884103297834e-03  4.131545458234868e-02 -9.991121498982551e-01
 4.757736765626835e-01  6.478024322940390e-01  5.949717786617732e-01 -3.962591763279864e-01  6.767881852482034e-01 -6.204324439327051e-01
 3.707229351660078e-01 -2.502260121175020e-01 -8.944000493077310e-01  2.638561842117205e-01 -6.439736064296384e-01  7.181071704663837e-01
 8.746512204806431e-01 -2.938973683457947e-01  3.854991302080170e-01  1.583852164291888e-01 -8.012391825959908e-01  5.770007759869891e-01
-1.134406668345157e-02  1.025753821991772e-01 -9.946605466779982e-01  1.098306801337440e-01  9.590070894477131e-01 -2.612328924358212e-01
 9.522886867271455e-02  1.834317675905812e-01 -9.784090398243006e-01 -8.094971142634881e-01  2.412115114816813e-01  5.352863053804087e-01
 6.929251223819837e-01  1.175867943380885e-02  7.209136621190403e-01  1.189713163292470e-02 -9.679366380890776e-03  9.998823771451186e-01
-3.560418997870305e-01 -2.416525673633723e-01 -9.026838883478163e-01 -1.429952119778654e-01  7.302556314602537e-03  9.896964393300995e-01
-9.736685829905153e-01  1.255382926869670e-01 -1.902882749054269e-01  2.020495112171111e-01  1.501412631135099e-01  9.677983240983662e-01
-4.370035636564767e-02  3.834761133767357e-02  9.983084390899488e-01 -2.250314541597365e-01  5.564577485964253e-01  7.998222419173852e-01
 1.681184072466632e-01  9.548617036975264e-02  9.811312819459808e-01 -6.068329383009194e-01 -4.172088627314261e-03  7.948184564223193e-01
 3.339271069719180e-01  3.397609430932109e-01 -8.792355706963733e-01  6.433865524761138e-02  8.779226350465280e-01  4.744600977046329e-01
-5.149366395199266e-02 -8.626204811326667e-02 -9.949408332298477e-01 -8.916914787139286e-01 -2.122728619809437e-01 -3.997831147702297e-01
 4.642977381490831e-01 -1.660117375692071e-01  8.699814442497599e-01 -6.336476273491626e-01  7.726260119769109e-01 -3.923939310732343e-02
 1.834801587321198e-01  6.939920591176907e-01 -6.962112130906999e-01 -7.758176487968613e-01  3.261791576548315e-01 -5.401056682973199e-01
-2.925533073083452e-01  1.928680012303975e-01 -9.365972968594029e-01  2.096912750715221e-01 -9.718568456675282e-01 -1.073491531780374e-01
 7.099733910970693e-01 -3.563211648709921e-01 -6.074314870000627e-01  5.150426032634797e-01  7.130431073833824e-01  4.757106724014377e-01
 3.071737981250797e-01  3.098412967093330e-01  8.998014384289968e-01  8.336373083562501e-01 -4.648696864163761e-01 -2.982365047536714e-01
-8.373069154443209e-01  3.820695338136468e-01 -3.910754411626220e-01  8.067112428076897e-01 -5.529769941597236e-01  2.084068488743830e-01
-6.582689399140841e-02  5.103480190866467e-01 -8.574448783693208e-01 -1.785318246636697e-01 -1.906227343722563e-02 -9.837494687742734e-01
 5.710332239696120e-02  2.944354207412534e-01  9.539638324297991e-01  2.459324564816968e-02 -1.540406889546367e-01 -9.877583907084109e-01
 6.073503456718070e-02 -2.429021964977139e-02  9.978583270211705e-01  7.401719467127021e-01 -5.631729949093509e-01 -3.673985126594297e-01
-4.078601052065536e-01 -5.089971217978059e-01  7.580053196267481e-01 -1.130523920022682e-01  3.290802262510991e-01 -9.375101926662402e-01
-1.623151644630475e-01  6.090232965019806e-02 -9.848577022232767e-01 -1.356944260735832e-02 -9.723684306296699e-01 -2.330568714758662e-01
 2.830383861299247e-01  9.118460445252045e-01  2.973652014959158e-01  1.079112644510553e-01  9.322199614525770e-01  3.454288674588885e-01
 8.119111451809734e-01  4.955101364333135e-01  3.086583823950997e-01 -1.844039181258780e-01  5.233107369685032e-01 -8.319501592964007e-01
 6.702853441212177e-01  7.379698257157880e-01  7.821824460642389e-02 -1.958204216025830e-01  4.068849697881628e-01 -8.922437917093470e-01
 6.984555175446435e-01 -1.515823359010690e-01  6.994159602512796e-01 -9.873359995413846e-01 -7.496776794565287e-02 -1.398122232813060e-01
-6.552801368085801e-01  3.400081582607356e-01 -6.745386531699064e-01 -9.766169904269018e-01  1.765119208331943e-01 -1.227305822249569e-01
-2.282095045576519e-01 -8.202073638453556e-01 -5.245763074362045e-01 -3.492029852956413e-01  6.238256138743100e-02 -9.349682834702766e-01
-8.806694600294049e-01 -2.387203717589062e-01  4.091868598559903e-01  1.407654479626896e-01  7.121207902790211e-01  6.878001662636073e-01
 7.631798862020186e-01  4.550294843794626e-01  4.588078352012249e-01  6.133419777216634e-01 -6.470223061451400e-01  4.529610951451606e-01
 1.776932560658712e-01  5.123157760461978e-01  8.402128613410358e-01 -7.347275395052499e-02  1.904097477538732e-01 -9.789514198300302e-01
-3.976368018936824e-01  1.869986789630652e-01  8.982852931256489e-01 -9.131916157022699e-02  3.822743251297770e-01 -9.195255032225503e-01
 2.417425517143966e-01 -9.215156096630532e-01 -3.039235427503826e-01 -1.154260829769993e-01  1.990476573107152e-01 -9.731684589461903e-01
-9.486520870041579e-02 -9.850545634281118e-01  1.437640401758329e-01  4.147332924315651e-01  5.384556407202815e-01  7.335269723230258e-01
 8.567546103430936e-01  5.056753891665035e-01 -1.013110973544305e-01 -4.866206110785367e-01  7.965096064832359e-01 -3.588493105099578e-01
-1.295398541353167e-02 -1.030965542284240e-02  9.998629432412066e-01  3.801799208432257e-01  3.929406478641216e-01  8.372937806073583e-01
-3.025167673647024e-01 -7.124253428595605e-01  6.331932851149388e-01  3.904134666416554e-01 -1.338729325230597e-01  9.108541941510295e-01
 1.455298608501613e-01  4.796234696851926e-01 -8.653221289947864e-01 -9.049968608564063e-01 -3.990159137675088e-01 -1.475363765324682e-01
-8.989809973529385e-01  3.057788650435859e-02 -4.369189389981198e-01 -3.386458478181679e-01  1.505678254457140e-01 -9.287886302577478e-01
-6.519245547295601e-01  7.465397549322880e-01  1.329389681256187e-01 -2.726563121330835e-01 -2.809725500096060e-01  9.201700721035683e-01
 9.854006577710276e-01  1.420769044631784e-01  9.380669956131543e-02 -6.110702781653043e-01 -6.476618563966482e-01  4.551123321904439e-01
 8.004963658370705e-01 -5.962786290638443e-01  6.047615069914302e-02 -6.812236457519848e-02  7.817154572088097e-01 -6.199034500674321e-01
 5.281548668802387e-01  4.833616458271009e-01  6.981503820338665e-01  5.694657585324255e-01 -8.215817031756723e-01  2.668810345548729e-02
 6.248740797072887e-01  5.284194896191443e-01 -5.747218696905593e-01 -3.505162283494187e-01 -5.433494301468590e-01  7.628301058707513e-01
-1.035263934680698e-01 -1.206911737842644e-01  9.872770261816441e-01  7.363434504051188e-01 -4.775239935259851e-01  4.793424231720779e-01
-9.413067411243671e-01  2.321992453724915e-01  2.450002644126519e-01  6.666837992773971e-01 -5.662756411559500e-01 -4.846283215150277e-01
 2.490198639859666e-01 -6.720950768979032e-01 -6.973358695420825e-01  3.092229731107592e-01 -2.770682374193014e-01 -9.097331173008402e-01
-4.365133728697271e-02 -1.489927879317646e-01 -9.878743391228356e-01 -1.880807675482083e-01  8.107503377556093e-01 -5.543550439092643e-01
-4.848119366937532e-01 -1.238772104819819e-01  8.658012605456606e-01  7.841597388575491e-01 -1.522001910589934e-01  6.016050247433662e-01
-1.781155122925576e-02  4.782915321281225e-01 -8.780204775159522e-01 -1.317276382033289e-01 -8.399536113006227e-01 -5.264273550988923e-01
-9.341147037709184e-01 -5.487237375925211e-02 -3.527304109330444e-01  1.701969348834376e-01 -1.999892764399015e-02 -9.852071083022967e-01
 1.412479010429671e-01  1.639900901870084e-01  9.762972297263846e-01  1.162618292738075e-01  3.764796029306355e-01 -9.191008081984799e-01
-4.088945552258877e-01 -1.504208757492348e-01 -9.000993294328447e-01  5.717401464735237e-01 -7.658594910136935e-01  2.942319577045972e-01
 5.478131841248347e-01  4.597395554126358e-01 -6.989565483547615e-01 -8.869346577980877e-02 -1.323323650402593e-01 -9.872292612614445e-01
 3.905704845177277e-01  2.166920072610331e-01  8.947062482249533e-01  7.856879422450487e-02 -2.690539317324078e-01  9.599150620723900e-01
 2.191364308367054e-01 -4.444071801736264e-01 -8.686089355344416e-01  1.320384829151570e-01  8.530095721463421e-02  9.875675094532682e-01
-4.904948428853927e-02  6.895577195145641e-02  9.964131922077342e-01  3.737520245855813e-01  4.398807744038361e-01 -8.165869999137021e-01
-5.826465205770809e-01  3.810466657467056e-02 -8.118319200700687e-01  2.965895481682831e-01 -7.651097964051952e-03 -9.549743978857643e-01
 4.880430749625105e-01 -1.035517996550049e-01  8.666550535070727e-01 -8.441187097140117e-01  8.749402949029278e-02 -5.289691850328372e-01
 7.684439004970466e-03  9.386632227887387e-01 -3.447496244828089e-01 -1.960925652433790e-01 -9.105566771088566e-01  3.639151599325710e-01
 1.431514030866188e-01 -1.067517868889066e-01 -9.839266902520521e-01  1.542565484753733e-01  2.577921688345179e-01  9.538071686352856e-01
-7.100898769461025e-01  4.688980993452905e-01  5.252684447870852e-01  4.078313025461530e-02  5.174539521605549e-02  9.978272146822662e-01
 1.087687669573164e-01  1.715350200065334e-01  9.791552952652317e-01 -8.812909515578916e-01 -1.517400894649802e-02 -4.723304014719753e-01
-7.153589053167616e-01  5.094690228022974e-01 -4.782289738073975e-01  3.476788952386191e-02 -4.361214265746985e-01  8.992159335446110e-01
-2.011746477976223e-01 -6.184744212107975e-01 -7.596171084115151e-01  2.686306307548261e-01 -3.296747860711216e-01 -9.050702291254665e-01
-2.836783221263159e-01 -7.972852999275573e-01 -5.327877251542336e-01  3.758882785441806e-01 -7.357998661006182e-01  5.632997062837907e-01
 8.018385465617195e-01 -1.075485720478166e-01 -5.877824851918138e-01  8.089354383659404e-01  1.533561879175380e-01 -5.675432460906434e-01
